row_id,date,customer_name,material_code,material_description,pick_qty,pick_uom,menu_type
1407,2025-05-15,RUB21,602087,Pulissery,21.93,KG,LUNCH
1408,2025-05-15,RUB21,602530,Tiffin Sambar,15.12,KG,BREAKFAST
1409,2025-05-15,RUB21,602534,Tindly Palya,20.02,KG,DINNER
1410,2025-05-15,RUB21,602570,Tomato Rasam,9.88,KG,DINNER
1411,2025-05-15,RUB21,602571,Tomato Rice_Smr,33.02,KG,DINNER
1412,2025-05-15,RUB21,602729,Vegetable Sambar,15.08,KG,DINNER
1413,2025-05-15,RUB21,611339,Drumstick Sambar,15.05,KG,LUNCH
1414,2025-05-15,RUB21,611616,Suvaran Gadde Palya,24.94,KG,LUNCH
1415,2025-05-15,RUB21,612201,Sabudana Upma,17.01,KG,BREAKFAST
1416,2025-05-15,SBM22,600331,Cabbage Pattani Poriyal,8.0,KG,LUNCH
1417,2025-05-15,SBM22,600709,Curd Rice_Br Rice,10.0,KG,LUNCH
1418,2025-05-15,SBM22,601160,Jeera Rasam,6.0,KG,LUNCH
1419,2025-05-15,SBM22,601443,Majjige Saaru,8.0,KG,LUNCH
1420,2025-05-15,SBM22,602729,Vegetable Sambar,10.0,KG,LUNCH
1421,2025-05-15,Sam5,600103,Aloo Sagu,20.7,KG,BREAKFAST
1422,2025-05-15,Sam5,600251,Bisi Bele Bath_Bullet Rice,18.9,KG,BREAKFAST
1423,2025-05-15,Sam5,600709,Curd Rice_Br Rice,18.7,KG,LUNCH
1424,2025-05-15,Sam5,601220,Kara Bath,15.3,KG,BREAKFAST
1425,2025-05-15,Sam5,602016,Pineapple Kesari Bath,3.6,KG,BREAKFAST
1426,2025-05-15,Sam5,602087,Pulissery,127.5,KG,LUNCH
1427,2025-05-15,Sam5,602239,Sambar Sadam_Br Rice,34.0,KG,LUNCH
1428,2025-05-15,Sam5,602461,Tamil Nadu Pongal_Bullet Rice,18.0,KG,BREAKFAST
1429,2025-05-15,Sam5,602530,Tiffin Sambar,74.7,KG,BREAKFAST
1430,2025-05-15,Sam5,602570,Tomato Rasam,37.4,KG,LUNCH
1431,2025-05-15,Sam5,602656,Veg Kurma,122.4,KG,LUNCH
1432,2025-05-15,Sam5,602729,Vegetable Sambar,79.9,KG,LUNCH
1433,2025-05-15,Sam5,611545,Karnataka Rice Bath,62.9,KG,LUNCH
1434,2025-05-15,Sam5,611720,Lobiya Poriyal,39.1,KG,LUNCH
1435,2025-05-15,Sam5,611754,Palak Koora Pappu,32.3,KG,LUNCH
1436,2025-05-15,Sam5,612158,Onion Bonda,1416.1,EA,LUNCH
1437,2025-05-15,Sam5,612266,Pudalankai Peanut Masala,30.6,KG,LUNCH
1438,2025-05-15,THE24,602729,Vegetable Sambar,3.96,KG,LUNCH
1439,2025-05-15,THE24,612227,Coriander Rasam,3.96,KG,LUNCH
1440,2025-05-15,UBE12,600141,Avarakkai Poriyal,37.8,KG,LUNCH
1441,2025-05-15,UBE12,600710,Curd Rice - Cf_Br Rice,28.8,KG,LUNCH
1442,2025-05-15,UBE12,600846,Ennai Kathirkai,33.3,KG,LUNCH
1443,2025-05-15,UBE12,601160,Jeera Rasam,23.4,KG,LUNCH
1444,2025-05-15,UBE12,602016,Pineapple Kesari Bath,24.75,KG,BREAKFAST
1445,2025-05-15,UBE12,602520,Thatte Idly,350.25,EA,BREAKFAST
1446,2025-05-15,UBE12,602530,Tiffin Sambar,50.25,KG,BREAKFAST
1447,2025-05-15,UBE12,602543,Tomato Chutney,15.0,KG,BREAKFAST
1448,2025-05-15,UBE12,602758,Vermicelli Bath,21.75,KG,BREAKFAST
1449,2025-05-15,UBE12,611311,Capsicum Rice Bath,85.5,KG,LUNCH
1450,2025-05-15,WM 27,600331,Cabbage Pattani Poriyal,100.7,KG,LUNCH
1451,2025-05-15,WM 27,601551,Masala Vada,1800.4,EA,BREAKFAST
1452,2025-05-15,WM 27,602511,Thailpu Sadam_Smr,30.0,KG,DINNER
1453,2025-05-15,WM 27,602530,Tiffin Sambar,198.8,KG,BREAKFAST
1454,2025-05-15,WM 27,602570,Tomato Rasam,15.0,KG,DINNER
1455,2025-05-15,WM 27,602570,Tomato Rasam,90.1,KG,LUNCH
1456,2025-05-15,WM 27,602729,Vegetable Sambar,20.25,KG,DINNER
1457,2025-05-15,WM 27,602729,Vegetable Sambar,111.3,KG,LUNCH
1458,2025-05-15,WM 27,602740,Vegetable Thoran,20.25,KG,DINNER
1459,2025-05-15,WM 27,611311,Capsicum Rice Bath,121.9,KG,LUNCH
1460,2025-05-15,WM 27,611333,Pumpkin More Curry,24.75,KG,DINNER
1461,2025-05-15,WM 27,611484,Drumstick Mango Pachadi,100.7,KG,LUNCH
1462,2025-05-15,Xia13,600710,Curd Rice - Cf_Br Rice,11.0,KG,LUNCH
1463,2025-05-15,Xia13,600847,Ennegayi,9.9,KG,LUNCH
1464,2025-05-15,Xia13,601160,Jeera Rasam,7.7,KG,LUNCH
1465,2025-05-15,Xia13,601260,Karnataka Sambar,14.85,KG,LUNCH
1466,2025-05-15,AMA6,602796,White Pumkins Halwa,172.2,KG,LUNCH
1467,2025-05-15,Aka29,601784,Mysore Pak Sweet,140.0,EA,LUNCH
1468,2025-05-15,BAN1,601541,Masala Papad Fry,1.5,KG,BQT LUNCH
1469,2025-05-15,BAN1,602273,Shahi Tukda,30.0,EA,BQT LUNCH
1470,2025-05-15,BAN1,611538,Kaju Burfi,10.5,EA,BQT LUNCH
1471,2025-05-15,Boe2,602008,Phirni,88.0,KG,LUNCH
1472,2025-05-15,FAI14,600600,Coconut Burfi Sweet,0.0,EA,LUNCH
1473,2025-05-15,GSK30,603897,Mothi Pak,24.7,EA,LUNCH
1474,2025-05-15,Gre3,600584,Chocolate Jelabi Sweet,416.5,EA,LUNCH
1475,2025-05-15,Gre3,602139,Rava Ladoo Sweet,939.6,EA,DINNER
1476,2025-05-15,HP 15,600270,Boondi Ladoo Sweet,6.0,EA,DINNER
1477,2025-05-15,HP 15,601162,Jalebi Sweet,15.0,EA,LUNCH
1478,2025-05-15,HP 16,600270,Boondi Ladoo Sweet,6.615,EA,DINNER
1479,2025-05-15,HP 16,601162,Jalebi Sweet,14.0,EA,LUNCH
1480,2025-05-15,Ind4,601476,Malpua Sweet,15.0,EA,LUNCH
1481,2025-05-15,Mar28,600158,Badusha Sweet,761.4,EA,LUNCH
1482,2025-05-15,McK8,602259,Semiya Payasam,2.0,KG,LUNCH
1483,2025-05-15,Mot17,601162,Jalebi Sweet,93.296,EA,LUNCH
1484,2025-05-15,PEG9,601162,Jalebi Sweet,220.0,EA,LUNCH
1485,2025-05-15,Pho10,601162,Jalebi Sweet,2600.4,EA,LUNCH
1486,2025-05-15,Pho10,602098,Rabri,50.6,KG,LUNCH
1487,2025-05-15,Pos20,601476,Malpua Sweet,60.0,EA,LUNCH
1488,2025-05-15,Pos20,602098,Rabri,3.0,KG,LUNCH
1489,2025-05-15,RUB21,601784,Mysore Pak Sweet,500.09,EA,LUNCH
1490,2025-05-15,RUB21,611538,Kaju Burfi,349.96,EA,DINNER
1491,2025-05-15,SBM22,601476,Malpua Sweet,60.0,EA,LUNCH
1492,2025-05-15,Sam5,600157,Badam Puri Sweet,486.2,EA,LUNCH
1493,2025-05-15,THE24,600270,Boondi Ladoo Sweet,80.04,EA,LUNCH
1494,2025-05-15,UBE12,600584,Chocolate Jelabi Sweet,947.7,EA,LUNCH
1495,2025-05-15,WM 27,601162,Jalebi Sweet,4997.9,EA,LUNCH
1496,2025-05-15,WM 27,601629,Moong Dal Halwa,30.0,KG,DINNER
1497,2025-05-15,Xia13,611458,Chum Chum,449.9,EA,LUNCH
1498,2025-05-01,Pos20,600400,Chat_Station Live,15.0,EA,LUNCH
1499,2025-05-01,Aka29,600978,Gobi Manchurian,5.805,KG,LUNCH
1500,2025-05-01,Aka29,602636,Veg Fried Rice_Smr,7.29,KG,LUNCH
1501,2025-05-01,Pho10,601479,Manchow Veg Soup,7.26,L,LUNCH
1502,2025-05-01,RUB21,612039,Chicken in Hot Garlic Sauce (Boneless),5.13,KG,BREAKFAST
1503,2025-05-01,Xia13,602430,Sweet Corn Soup,6.3,L,LUNCH
1504,2025-05-01,AMA6,601017,Green Salad,175.13,KG,LUNCH
1505,2025-05-01,Aka29,601017,Green Salad,4.16,KG,DINNER
1506,2025-05-01,Aka29,601017,Green Salad,5.13,KG,LUNCH
1507,2025-05-01,Gre3,601633,Moong Dal Kosambari Salad,30.0,KG,DINNER
1508,2025-05-01,Gre3,601633,Moong Dal Kosambari Salad,0.0,KG,LUNCH
1509,2025-05-01,HP 15,601017,Green Salad,1.5,KG,DINNER
1510,2025-05-01,HP 15,601017,Green Salad,4.2,KG,LUNCH
1511,2025-05-01,HP 16,601017,Green Salad,1.98,KG,DINNER
1512,2025-05-01,HP 16,601017,Green Salad,6.58,KG,LUNCH
1513,2025-05-01,McK8,602231,Salsa-Home Made,2.0,KG,LUNCH
1514,2025-05-01,McK8,611782,Veg Dumpling Soup,2.0,KG,LUNCH
1515,2025-05-01,McK8,611804,Peanut Cucumber Salad,1.0,KG,LUNCH
1516,2025-05-01,Pho10,600265,Bombay Toast Sandwich _Cf,160.38,EA,LUNCH
1517,2025-05-01,Pho10,600334,Cajun Dusted Grilled Chicken Breast,2.64,KG,LUNCH
1518,2025-05-01,Pho10,602217,Salad Bar _Cf_H,7.26,KG,LUNCH
1519,2025-05-01,Pho10,611310,Butter Chicken Sandwich,133.65,EA,LUNCH
1520,2025-05-01,Pos20,601998,Penne Pasta_White Sauce,2.0,KG,LUNCH
1521,2025-05-01,Pos20,602215,Salad Bar _ Thursday,2.0,KG,LUNCH
1522,2025-05-01,RUB21,600774,Dal Shorba,4.94,L,DINNER
1523,2025-05-01,RUB21,611354,Red Pumpkin Soup,0.0,L,LUNCH
1524,2025-05-01,RUB21,611430,Celery Chicken Broth,4.94,L,DINNER
1525,2025-05-01,RUB21,611438,Chicken Broth,0.0,L,LUNCH
1526,2025-05-01,THE24,601017,Green Salad,6.0,KG,LUNCH
1527,2025-05-01,TOB11,601017,Green Salad,24.9,KG,LUNCH
1528,2025-05-01,TOB11,611415,Boiled Sweet Corn,24.9,KG,LUNCH
1529,2025-05-01,TOB11,611651,Barbeque Mushroom & Corn,24.9,KG,LUNCH
1530,2025-05-01,TOB11,611977,Chicken Satay,30.0,KG,LUNCH
1531,2025-05-01,TOB11,612101,Boiled Millet,60.0,KG,LUNCH
1532,2025-05-01,FAI14,602136,Rava Idly,320.0,EA,BREAKFAST
1533,2025-05-01,Aka29,602480,Tawa Paratha,130.0,EA,BREAKFAST
1534,2025-05-01,Gre3,600094,Aloo Paratha_Cf,0.0,EA,BREAKFAST
1535,2025-05-01,Gre3,600416,Chettinad Pepper Egg Masala,30.0,KG,DINNER
1536,2025-05-01,Gre3,600830,Egg Curry,0.0,KG,LUNCH
1537,2025-05-01,HP 15,601057,Guntur Chicken Curry_Bone,2.8,KG,LUNCH
1538,2025-05-01,HP 15,601718,Murgh Saagwala _Bone,2.8,KG,LUNCH
1539,2025-05-01,HP 15,612121,Murgh Bagicha,2.0,KG,DINNER
1540,2025-05-01,HP 16,601057,Guntur Chicken Curry_Bone,2.8,KG,LUNCH
1541,2025-05-01,HP 16,601718,Murgh Saagwala _Bone,1.82,KG,LUNCH
1542,2025-05-01,HP 16,612121,Murgh Bagicha,3.015,KG,DINNER
1543,2025-05-01,McK8,600433,Chicken 65 _Cbl,5.0,KG,LUNCH
1544,2025-05-01,Pho10,601704,Murgh Methi Malai Cf_Cbl,29.37,KG,LUNCH
1545,2025-05-01,Pos20,600840,Egg Roast Masala,3.0,KG,LUNCH
1546,2025-05-01,Pos20,611377,Chicken Curry,4.0,KG,LUNCH
1547,2025-05-01,RUB21,600434,Chicken 65 _Bone,0.0,KG,LUNCH
1548,2025-05-01,RUB21,600830,Egg Curry,0.0,KG,LUNCH
1549,2025-05-01,RUB21,601746,Murgh Tikka _Bone,22.1,KG,DINNER
1550,2025-05-01,RUB21,601775,Mutton Rogan Josh,24.96,KG,DINNER
1551,2025-05-01,RUB21,602463,Tandoori Chicken_Bone,0.0,KG,LUNCH
1552,2025-05-01,RUB21,611747,Mutton Pepper Fry,0.0,KG,LUNCH
1553,2025-05-01,THE24,601794,Nellore Chicken Curry_Cbl,9.0,KG,LUNCH
1554,2025-05-01,Aka29,600007,Achari Bhindi Masala_Cf,5.005,KG,DINNER
1555,2025-05-01,Aka29,600162,Baingan Bhartha - Cf,5.805,KG,LUNCH
1556,2025-05-01,Aka29,601952,Paneer Veg Roll _Cf,7.29,EA,LUNCH
1557,2025-05-01,Aka29,602416,Sultani Dal,9.45,KG,LUNCH
1558,2025-05-01,Aka29,602579,Toor Dal Tadka,8.32,KG,DINNER
1559,2025-05-01,Aka29,612118,Mangodi Kadi,6.695,KG,DINNER
1560,2025-05-01,FAI14,600035,Aloo Bhujia_Cf,84.0,KG,LUNCH
1561,2025-05-01,FAI14,601939,Paneer Makhani - Cost Food,18.0,KG,DINNER
1562,2025-05-01,FAI14,602406,Subzi Nizami Hundi,70.0,KG,LUNCH
1563,2025-05-01,FAI14,602579,Toor Dal Tadka,18.0,KG,DINNER
1564,2025-05-01,FAI14,602579,Toor Dal Tadka,84.0,KG,LUNCH
1565,2025-05-01,FAI14,611326,Cabbage Mutter,18.0,KG,DINNER
1566,2025-05-01,Gre3,600588,Choley Masala,0.0,KG,BREAKFAST
1567,2025-05-01,Gre3,601556,Masoor Dal Tadka-Cf-H,0.0,KG,LUNCH
1568,2025-05-01,Gre3,601895,Paneer Pasanda Makhani,0.0,KG,LUNCH
1569,2025-05-01,Gre3,602646,Veg Kathi Roll,300.0,EA,MIDNIGHT
1570,2025-05-01,Gre3,602818,Yellow Moong Dal Tadka-Cf-L,40.2,KG,DINNER
1571,2025-05-01,HP 15,600007,Achari Bhindi Masala_Cf,6.5,KG,DINNER
1572,2025-05-01,HP 15,601449,Makai Palak - Cost Food,5.6,KG,LUNCH
1573,2025-05-01,HP 15,601517,Mangodi Mutter Ki Subzi,6.5,KG,DINNER
1574,2025-05-01,HP 15,601618,Mirch Ka Salan - Cf,2.8,KG,LUNCH
1575,2025-05-01,HP 15,611755,Paneer Kholapuri,5.6,KG,LUNCH
1576,2025-05-01,HP 16,600007,Achari Bhindi Masala_Cf,3.015,KG,DINNER
1577,2025-05-01,HP 16,601449,Makai Palak - Cost Food,6.58,KG,LUNCH
1578,2025-05-01,HP 16,601517,Mangodi Mutter Ki Subzi,4.005,KG,DINNER
1579,2025-05-01,HP 16,611755,Paneer Kholapuri,11.2,KG,LUNCH
1580,2025-05-01,McK8,600035,Aloo Bhujia_Cf,4.0,KG,LUNCH
1581,2025-05-01,McK8,601632,Moong Dal Khichdi_Br Rice,8.0,KG,LUNCH
1582,2025-05-01,McK8,602014,Pindi Choley,4.0,KG,LUNCH
1583,2025-05-01,Pho10,600761,Dal Makhani,26.73,KG,LUNCH
1584,2025-05-01,Pho10,602706,Vegetable Kolhapuri,25.08,KG,LUNCH
1585,2025-05-01,Pho10,611803,Parangikai Poriyal,15.18,KG,LUNCH
1586,2025-05-01,Pos20,602706,Vegetable Kolhapuri,3.0,KG,LUNCH
1587,2025-05-01,Pos20,612090,Bharli Vangi,3.0,KG,LUNCH
1588,2025-05-01,RUB21,600761,Dal Makhani,0.0,KG,LUNCH
1589,2025-05-01,RUB21,600769,Dal Panchmel,23.92,KG,DINNER
1590,2025-05-01,RUB21,600790,Dhakani Ka Saag,22.1,KG,DINNER
1591,2025-05-01,RUB21,601894,Paneer Pasanda,0.0,KG,LUNCH
1592,2025-05-01,RUB21,611409,Bharwan Aloo,0.0,KG,LUNCH
1593,2025-05-01,RUB21,611628,Veg Shabnam,20.02,KG,DINNER
1594,2025-05-01,RUB21,612477,Nawabi Paneer,22.1,KG,DINNER
1595,2025-05-01,THE24,602094,Punjabi Kadi Pakodi,5.4,KG,LUNCH
1596,2025-05-01,TOB11,600588,Choley Masala,35.1,KG,LUNCH
1597,2025-05-01,Xia13,600064,Aloo Kabab,6.3,KG,LUNCH
1598,2025-05-01,Xia13,601424,Lobia Masala,23.4,KG,LUNCH
1599,2025-05-01,Xia13,601929,Paneer Kadai Masala - Cost Food,20.25,KG,LUNCH
1600,2025-05-01,Xia13,602408,Subzi Shukto - Cost Food,6.3,KG,LUNCH
1601,2025-05-01,AMA6,602363,Steamed Rice - Bullet Rice,527.5,KG,LUNCH
1602,2025-05-01,Aka29,601317,Kismis Pulao_Bullet Rice,8.32,KG,DINNER
1603,2025-05-01,Aka29,601654,Mughlai Veg Biryani_Smr,9.45,KG,LUNCH
1604,2025-05-01,Aka29,602351,Steamed Brown Rice,2.47,KG,DINNER
1605,2025-05-01,Aka29,602363,Steamed Rice - Bullet Rice,8.32,KG,DINNER
1606,2025-05-01,Aka29,602363,Steamed Rice - Bullet Rice,9.45,KG,LUNCH
1607,2025-05-01,FAI14,602363,Steamed Rice - Bullet Rice,18.0,KG,DINNER
1608,2025-05-01,FAI14,602363,Steamed Rice - Bullet Rice,98.0,KG,LUNCH
1609,2025-05-01,FAI14,602685,Vegetable Biryani - Sona Masoori Rice,98.0,KG,LUNCH
1610,2025-05-01,Gre3,600800,Donne Biryani_Jeera Samba Rice,0.0,KG,LUNCH
1611,2025-05-01,Gre3,601655,Mughlai Veg Biryani - Basmathi Rice,75.0,KG,DINNER
1612,2025-05-01,Gre3,602356,Steamed _Kollam Rice,45.0,KG,DINNER
1613,2025-05-01,Gre3,602356,Steamed _Kollam Rice,0.0,KG,LUNCH
1614,2025-05-01,Gre3,602362,Steamed Red Rice,25.2,KG,DINNER
1615,2025-05-01,Gre3,602362,Steamed Red Rice,0.0,KG,LUNCH
1616,2025-05-01,HP 15,600106,Ambur Chicken Biryani Rice -Cf-H_Jeera S,11.2,KG,LUNCH
1617,2025-05-01,HP 15,601267,Kashmiri Pulao_Alishan Bm,15.0,KG,DINNER
1618,2025-05-01,HP 15,602364,Steamed Sona Masoori Rice,6.5,KG,DINNER
1619,2025-05-01,HP 15,602364,Steamed Sona Masoori Rice,11.2,KG,LUNCH
1620,2025-05-01,HP 15,602403,Subzi Navaratan Pulao_Smr,16.8,KG,LUNCH
1621,2025-05-01,HP 15,611995,Gujarat Masala Bath,9.0,KG,BREAKFAST
1622,2025-05-01,HP 16,600106,Ambur Chicken Biryani Rice -Cf-H_Jeera S,7.42,KG,LUNCH
1623,2025-05-01,HP 16,601267,Kashmiri Pulao_Alishan Bm,3.015,KG,DINNER
1624,2025-05-01,HP 16,602364,Steamed Sona Masoori Rice,8.01,KG,DINNER
1625,2025-05-01,HP 16,602364,Steamed Sona Masoori Rice,20.58,KG,LUNCH
1626,2025-05-01,HP 16,602403,Subzi Navaratan Pulao_Smr,9.38,KG,LUNCH
1627,2025-05-01,McK8,602356,Steamed _Kollam Rice,4.0,KG,LUNCH
1628,2025-05-01,Pho10,601834,Onion Jeera Ka Pulao - Bullet Rice,37.62,KG,LUNCH
1629,2025-05-01,Pho10,602356,Steamed _Kollam Rice,31.35,KG,LUNCH
1630,2025-05-01,Pos20,602364,Steamed Sona Masoori Rice,4.0,KG,LUNCH
1631,2025-05-01,Pos20,602403,Subzi Navaratan Pulao_Smr,4.0,KG,LUNCH
1632,2025-05-01,RUB21,600640,Corn Pulao_Smr,29.9,KG,DINNER
1633,2025-05-01,RUB21,600934,Ghate Pulao_Bullet Rice,0.0,KG,LUNCH
1634,2025-05-01,RUB21,602356,Steamed _Kollam Rice,35.1,KG,DINNER
1635,2025-05-01,RUB21,602356,Steamed _Kollam Rice,0.0,KG,LUNCH
1636,2025-05-01,RUB21,602362,Steamed Red Rice,9.88,KG,DINNER
1637,2025-05-01,RUB21,602362,Steamed Red Rice,0.0,KG,LUNCH
1638,2025-05-01,Xia13,600420,Chettinad Mushroom Biryani_Alishan Bm,30.6,KG,LUNCH
1639,2025-05-01,Xia13,600438,Chicken Biryani -H-Cf,122.85,KG,LUNCH
1640,2025-05-01,Xia13,602356,Steamed _Kollam Rice,10.35,KG,LUNCH
1641,2025-05-01,AMA6,601410,Lemon Rice_Smr,168.75,KG,BREAKFAST
1642,2025-05-01,AMA6,601560,Medu Vada,1435.05,EA,BREAKFAST
1643,2025-05-01,AMA6,602289,Soppu Saaru,175.13,KG,LUNCH
1644,2025-05-01,AMA6,602530,Tiffin Sambar,101.25,KG,BREAKFAST
1645,2025-05-01,AMA6,602543,Tomato Chutney,67.5,KG,BREAKFAST
1646,2025-05-01,AMA6,602729,Vegetable Sambar,293.29,KG,LUNCH
1647,2025-05-01,AMA6,611956,Ragi Mudde_EA,2110.0,EA,LUNCH
1648,2025-05-01,AMA6,612023,Tindli Chana Thoran,141.37,KG,LUNCH
1649,2025-05-01,Aka29,600602,Coconut Chutney,2.21,KG,BREAKFAST
1650,2025-05-01,Aka29,600709,Curd Rice_Br Rice,3.315,KG,DINNER
1651,2025-05-01,Aka29,600709,Curd Rice_Br Rice,3.645,KG,LUNCH
1652,2025-05-01,Aka29,601181,Kadala Curry,7.475,KG,BREAKFAST
1653,2025-05-01,Aka29,601277,Keerai Kootu,7.29,KG,LUNCH
1654,2025-05-01,Aka29,602007,Pepper Rasam,3.315,KG,DINNER
1655,2025-05-01,Aka29,602007,Pepper Rasam,3.645,KG,LUNCH
1656,2025-05-01,Aka29,602530,Tiffin Sambar,5.98,KG,BREAKFAST
1657,2025-05-01,Aka29,602571,Tomato Rice_Smr,5.98,KG,BREAKFAST
1658,2025-05-01,Aka29,602729,Vegetable Sambar,3.315,KG,DINNER
1659,2025-05-01,Aka29,602729,Vegetable Sambar,4.32,KG,LUNCH
1660,2025-05-01,Aka29,602812,Yam Roast,5.005,KG,DINNER
1661,2025-05-01,Aka29,611785,Vegetable Saagu,5.805,KG,LUNCH
1662,2025-05-01,FAI14,600602,Coconut Chutney,16.0,KG,BREAKFAST
1663,2025-05-01,FAI14,601160,Jeera Rasam,42.0,KG,LUNCH
1664,2025-05-01,FAI14,602537,Tomato Bath_Smr,32.0,KG,BREAKFAST
1665,2025-05-01,FAI14,602729,Vegetable Sambar,42.0,KG,LUNCH
1666,2025-05-01,FAI14,602766,Wada,320.0,EA,BREAKFAST
1667,2025-05-01,Gre3,600368,Carrot Vepudu,0.0,KG,LUNCH
1668,2025-05-01,Gre3,600602,Coconut Chutney,0.0,KG,BREAKFAST
1669,2025-05-01,Gre3,600710,Curd Rice - Cf_Br Rice,40.2,KG,DINNER
1670,2025-05-01,Gre3,600710,Curd Rice - Cf_Br Rice,0.0,KG,LUNCH
1671,2025-05-01,Gre3,601507,Mango Lemon Rice_Kollam Rice,0.0,KG,BREAKFAST
1672,2025-05-01,Gre3,601961,Paruppu Rasam,25.2,KG,DINNER
1673,2025-05-01,Gre3,602007,Pepper Rasam,0.0,KG,LUNCH
1674,2025-05-01,Gre3,602016,Pineapple Kesari Bath,0.0,KG,BREAKFAST
1675,2025-05-01,Gre3,602656,Veg Kurma,55.2,KG,DINNER
1676,2025-05-01,Gre3,602729,Vegetable Sambar,30.0,KG,DINNER
1677,2025-05-01,Gre3,602729,Vegetable Sambar,0.0,KG,LUNCH
1678,2025-05-01,Gre3,611504,Garlic Chutney,0.0,KG,BREAKFAST
1679,2025-05-01,Gre3,611616,Suvaran Gadde Palya,45.0,KG,DINNER
1680,2025-05-01,Gre3,611956,Ragi Mudde_EA,0.0,EA,LUNCH
1681,2025-05-01,HP 15,600103,Aloo Sagu,5.85,KG,BREAKFAST
1682,2025-05-01,HP 15,600847,Ennegayi,4.2,KG,LUNCH
1683,2025-05-01,HP 15,601131,Idly Cf,75.15,EA,BREAKFAST
1684,2025-05-01,HP 15,601160,Jeera Rasam,1.4,KG,LUNCH
1685,2025-05-01,HP 15,601260,Karnataka Sambar,6.5,KG,DINNER
1686,2025-05-01,HP 15,601260,Karnataka Sambar,5.6,KG,LUNCH
1687,2025-05-01,HP 15,601509,Mango Pappu,8.4,KG,LUNCH
1688,2025-05-01,HP 15,601560,Medu Vada,36.0,EA,BREAKFAST
1689,2025-05-01,HP 15,602258,Semiya Bath,5.85,KG,BREAKFAST
1690,2025-05-01,HP 15,602530,Tiffin Sambar,23.85,KG,BREAKFAST
1691,2025-05-01,HP 15,602562,Tomato Pappu,6.5,KG,DINNER
1692,2025-05-01,HP 16,600602,Coconut Chutney,1.72,KG,BREAKFAST
1693,2025-05-01,HP 16,600847,Ennegayi,3.78,KG,LUNCH
1694,2025-05-01,HP 16,601131,Idly Cf,85.72,EA,BREAKFAST
1695,2025-05-01,HP 16,601160,Jeera Rasam,1.82,KG,LUNCH
1696,2025-05-01,HP 16,601224,Kara Pongal_Smr,4.56,KG,BREAKFAST
1697,2025-05-01,HP 16,601260,Karnataka Sambar,3.015,KG,DINNER
1698,2025-05-01,HP 16,601260,Karnataka Sambar,6.58,KG,LUNCH
1699,2025-05-01,HP 16,601509,Mango Pappu,11.2,KG,LUNCH
1700,2025-05-01,HP 16,601560,Medu Vada,22.84,EA,BREAKFAST
1701,2025-05-01,HP 16,602530,Tiffin Sambar,5.72,KG,BREAKFAST
1702,2025-05-01,HP 16,602562,Tomato Pappu,3.015,KG,DINNER
1703,2025-05-01,McK8,602729,Vegetable Sambar,2.0,KG,LUNCH
1704,2025-05-01,McK8,602752,Vendakkai Mochai Mandi,4.0,KG,LUNCH
1705,2025-05-01,Pho10,600710,Curd Rice - Cf_Br Rice,10.56,KG,LUNCH
1706,2025-05-01,Pho10,601160,Jeera Rasam,10.56,KG,LUNCH
1707,2025-05-01,Pho10,602289,Soppu Saaru,13.53,KG,LUNCH
1708,2025-05-01,Pos20,602018,Pineapple Rasam,1.0,KG,LUNCH
1709,2025-05-01,Pos20,602729,Vegetable Sambar,1.0,KG,LUNCH
1710,2025-05-01,Pos20,611680,Dal Thoviyal,4.0,KG,LUNCH
1711,2025-05-01,RUB21,600353,Carrot Beans Poriyal,0.0,KG,LUNCH
1712,2025-05-01,RUB21,600709,Curd Rice_Br Rice,8.06,KG,DINNER
1713,2025-05-01,RUB21,600710,Curd Rice - Cf_Br Rice,0.0,KG,LUNCH
1714,2025-05-01,RUB21,600910,Fruit Sheera,15.12,KG,BREAKFAST
1715,2025-05-01,RUB21,601282,Keerai Wada,150.12,EA,BREAKFAST
1716,2025-05-01,RUB21,601624,Mix Veg Poriyal,22.1,KG,DINNER
1717,2025-05-01,RUB21,601826,Olan,20.02,KG,DINNER
1718,2025-05-01,RUB21,602007,Pepper Rasam,0.0,KG,LUNCH
1719,2025-05-01,RUB21,602530,Tiffin Sambar,15.12,KG,BREAKFAST
1720,2025-05-01,RUB21,602570,Tomato Rasam,9.88,KG,DINNER
1721,2025-05-01,RUB21,602610,Udupi Kai Kari Kurma,0.0,KG,LUNCH
1722,2025-05-01,RUB21,611886,Millet Upma,15.12,KG,BREAKFAST
1723,2025-05-01,Sam5,600103,Aloo Sagu,17.1,KG,BREAKFAST
1724,2025-05-01,Sam5,600251,Bisi Bele Bath_Bullet Rice,14.4,KG,BREAKFAST
1725,2025-05-01,Sam5,600353,Carrot Beans Poriyal,18.0,KG,LUNCH
1726,2025-05-01,Sam5,601220,Kara Bath,13.5,KG,BREAKFAST
1727,2025-05-01,Sam5,601298,Kesari Bath,4.5,KG,BREAKFAST
1728,2025-05-01,Sam5,602461,Tamil Nadu Pongal_Bullet Rice,14.4,KG,BREAKFAST
1729,2025-05-01,Sam5,602530,Tiffin Sambar,81.0,KG,BREAKFAST
1730,2025-05-01,Sam5,602570,Tomato Rasam,15.0,KG,LUNCH
1731,2025-05-01,Sam5,602618,Vangi Bath_Smr,20.0,KG,LUNCH
1732,2025-05-01,Sam5,602729,Vegetable Sambar,20.0,KG,LUNCH
